TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200701,8.009,1,7.186,1.615,1,9.211,1.944,1,7.531,6.686,1.424,8.762,1.739,8.009,1,7.186,1.615,1,9.211,1.944,1,151.521,74.927,1,67.33,74.927,1,285.802,1,290.415,285.802,1,299.731,1,309.438,299.731,1,3.237,1,2.841,3.237,1,98.934,99.182,1,0.927,0.755,1,2.709,2.774,0.81922,0.489377314,0.75672043,-3.354149262,0.996639785,140.7883609,1,61.1146586,1,12.52887769,1,349.4635356,1,388.033,1,8.127,-9999,1,-9999,-3.9418,1,19.8361,1,26.6828,0.31015,-15.4112,0.999328,-20.7306,0.749381,2,3,28.5484,19.4516,28.5484,19.4516,-0.727816,-0.730855,0.957661,0.955645,0.025568,0.0252166,0.0620724,0.0602558,-0.70698,-0.71472,0.971102,0.966398,0.0252795,0.0254819,0.0619541,0.0603673,-0.695218,-0.691171,0.950722,0.947446,0.00827081,0.00937345,-0.754295,-0.745173,-0.73128,-0.715179,-0.640527,-0.632049,-0.616817,-0.752517,-0.733924,-0.730855,-0.712995,-0.652115,-0.624473,-0.59358,0.985215,0.975134,0.975806,0.966398,0.924059,0.928763,0.850134,0.983199,0.975806,0.955645,0.973118,0.924059,0.910618,0.886425,1.57676,1.58121,0.299601,0.299703,0.979978,0.979978,0.0190348,0.018556,0.0358681,0.0335608,-4.04329,-4.05747,3.27181,3.28237,0.925637,0.920543,0.0539775,0.0534227,0.112039,0.1088,1.57979,1.58661,0.303021,0.305698,0.987764,0.987764,0.0188792,0.019066,0.0357858,0.0338455,-3.99733,-4.02621,3.25575,3.27417,0.947368,0.935569,0.0533467,0.0537466,0.111736,0.108959,1.56241,1.56983,1.57145,1.57941,1.616,1.63063,1.6433,1.56493,1.57094,1.57177,1.57979,1.6056,1.62687,1.6433,1,0.987764,0.987764,0.987764,0.867988,0.975409,0.974257,1,0.987764,0.987764,0.987764,0.97092,0.976561,0.974257,-4.08683,-4.07907,-4.04405,-4.02402,-3.92828,-3.88271,-3.83536,-4.08248,-4.05747,-4.04396,-4.02376,-3.92675,-3.86791,-3.82458,0.980306,0.958913,0.958998,0.935569,0.875976,0.862564,0.839559,0.955603,0.920543,0.958998,0.935569,0.875976,0.851358,0.828183,1.66418,1.66743,1.68655,0.00729121,1.65497,1.65676,1.65777,1.66238,1.71783,1.7337,1.73765,1.65311,1.66155,1.68578,0.00597281,1.65311,1.65722,1.65806,1.66275,1.71783,1.72942,1.73761,2.37041,2.38215,2.37772,0.00349336,2.32669,2.35425,2.36755,2.38002,2.38879,2.3951,2.40802,2.38135,2.36853,2.38099,0.00350442,2.32469,2.35558,2.36722,2.38327,2.39328,2.40423,2.41458,1.53956,1.76559,1.6751,0.0380603,1.48756,1.52476,1.53438,1.58465,1.75127,1.80214,1.91357,1.7538,1.74117,1.67575,0.0388124,1.49458,1.52476,1.53408,1.57423,1.7538,1.80214,1.98083,2.3968,2.42948,2.37788,0.0144854,2.29665,2.31519,2.32589,2.34679,2.40082,2.418,2.48017,2.3335,2.41522,2.38045,0.0148331,2.29406,2.31152,2.33006,2.34415,2.41373,2.43943,2.48017,-9999,-9999
200702,8.063,1,7.129,1.785,1,9.218,2.333,1,8.289,7.138,1.418,9.728,1.905,8.063,1,7.129,1.785,1,9.218,2.333,1,214.212,93.833,1,85.763,93.833,1,297.544,1,298.67,297.544,1,309.253,1,318.413,309.253,1,2.704,1,2.697,2.704,1,98.185,98.37,1,2.975,2.05,1,2.501,2.558,1,0.409092324,0.933035714,26.67407494,0.999255952,177.7975923,1,86.31118006,1,13.2718125,1,350.2026094,1,380.089,1,7.608,-9999,1,-9999,-1.55187,1,18.3513,1,26.872,0.345043,-12.1422,0.998512,-17.78,0.964131,1,2,26.6071,21.3929,26.6071,21.3929,-1.15605,-1.16149,0.96503,0.96503,0.0258125,0.0258307,0.0522362,0.0566113,-1.16658,-1.17031,0.966518,0.968006,0.026195,0.026055,0.0524262,0.056714,-1.11652,-1.11686,0.962649,0.958631,0.00702121,0.00793599,-1.17031,-1.1542,-1.14693,-1.1379,-1.07201,-1.06338,-1.03226,-1.16737,-1.16149,-1.1488,-1.1396,-1.07835,-1.06074,-1.02482,0.968006,0.966518,0.988095,0.986607,0.950149,0.872768,0.9375,0.966518,0.96503,0.964286,0.978423,0.950149,0.949405,0.865327,1.49691,1.49853,0.259609,0.25895,0.973868,0.973868,0.0168327,0.0164885,0.0245374,0.026353,-4.33176,-4.34515,3.45003,3.45917,0.952288,0.952288,0.0523009,0.0519491,0.0925398,0.0946955,1.50243,1.50209,0.266637,0.266858,0.975191,0.975191,0.0167591,0.0168327,0.0244869,0.0265697,-4.36376,-4.37135,3.51796,3.51137,0.954886,0.958132,0.052663,0.0523009,0.0927449,0.0948889,1.49725,1.5048,1.51479,1.52337,1.53261,1.54051,1.60683,1.49691,1.49853,1.5048,1.52132,1.53618,1.53964,1.60683,0.973868,0.98283,0.998626,0.870788,0.995879,0.995879,0.961161,0.973868,0.973868,0.98283,0.995879,0.989698,0.995879,0.961161,-4.37135,-4.35174,-4.34643,-4.33176,-4.22182,-4.19906,-4.1524,-4.36376,-4.3574,-4.34295,-4.33523,-4.22114,-4.19906,-4.14514,0.958132,0.961619,0.973786,0.952288,0.907073,0.905612,0.881741,0.954886,0.956749,0.973871,0.973786,0.907073,0.905612,0.888404,1.60716,1.60683,1.62566,0.00537513,1.59387,1.60386,1.60683,1.61567,1.6444,1.65385,1.67452,1.61974,1.60716,1.62535,0.00422369,1.59239,1.6037,1.60683,1.61702,1.64647,1.65413,1.67192,2.77374,2.77714,2.74252,0.00651269,2.65725,2.69508,2.74223,2.75529,2.76333,2.77239,2.78081,2.77912,2.77374,2.74187,0.00598216,2.65725,2.69511,2.73433,2.75602,2.76248,2.77239,2.78006,2.40429,1.64509,2.01422,0.0606869,1.43177,1.52973,1.6609,2.07434,2.24729,2.31928,2.43505,2.0401,2.06296,2.05343,0.0567314,1.46855,1.5985,1.75739,2.08275,2.24651,2.31758,2.43345,2.87486,2.86352,2.94777,0.0232999,2.74969,2.76414,2.78416,2.9938,3.03706,3.06498,3.12094,3.03157,3.03616,2.9627,0.0228844,2.73896,2.76865,2.79991,3.00801,3.03706,3.07187,3.12311,-9999,-9999
200703,9.637,1,8.247,1.622,1,10.975,2.408,1,9.425,7.9,1.577,10.896,2.274,9.637,1,8.247,1.622,1,10.975,2.408,1,302.595,168.134,1,160.189,168.134,1,282.545,1,286.628,282.545,1,300.095,1,305.321,300.095,1,5.284,1,4.727,5.284,1,98.304,98.429,0.995296,1.089,0.135,1,2.966,3.251,0.995296,0.568464676,0.934811828,67.48206509,0.997311828,316.0528844,1,145.9678985,1,22.02075336,1,358.817994,1,386.468,1,9.65,-9999,1,-9999,-1.2514,1,34.6906,1,50.7977,0.396437,13.2669,1,19.4268,0.809866,0.997312,1,23.5161,24.4839,23.5161,24.4839,-2.3965,-2.39618,0.971774,0.971774,0.0314122,0.0314762,0.0688533,0.073371,-2.41196,-2.39831,0.973118,0.972446,0.0319747,0.0314515,0.0691117,0.0733604,-2.37007,-2.36287,0.972093,0.971253,0.0119824,0.0138314,-2.43102,-2.42177,-2.41447,-2.40611,-2.36082,-2.29923,-2.20916,-2.42225,-2.42054,-2.41256,-2.40517,-2.35911,-2.28799,-2.20384,0.979167,0.974462,0.974462,0.974462,0.968414,0.967742,0.968414,0.974462,0.974462,0.974462,0.974462,0.968414,0.967742,0.96371,1.74589,1.74515,0.373434,0.372925,0.967498,0.967498,0.0219548,0.0215094,0.0238987,0.0232148,-6.21469,-6.21342,4.60751,4.60632,0.975806,0.975806,0.0555506,0.055761,0.129973,0.144507,1.74614,1.7477,0.37654,0.376454,0.967498,0.967498,0.0219478,0.0219548,0.0238922,0.0236281,-6.2427,-6.21946,4.62234,4.60685,0.978495,0.977151,0.0566092,0.0555506,0.130429,0.144426,1.69755,1.73472,1.7432,1.75016,1.75257,1.7536,1.76044,1.69964,1.7351,1.7421,1.7477,1.75205,1.75257,1.7539,0.964565,0.964565,0.967498,0.967498,0.967498,0.967498,0.964565,0.964565,0.964565,0.967498,0.967498,0.967498,0.967498,0.967498,-6.29874,-6.26589,-6.25414,-6.23665,-6.15056,-6.03088,-5.83317,-6.26602,-6.26479,-6.24891,-6.2291,-6.14741,-5.99816,-5.80512,0.989247,0.981183,0.981183,0.981183,0.969086,0.97043,0.971981,0.981183,0.981183,0.986559,0.981183,0.969086,0.97043,0.9633,1.92201,1.92407,1.92523,0.00195607,1.90398,1.91467,1.91888,1.92387,1.92766,1.93621,1.94959,1.92423,1.92201,1.92591,0.00217213,1.90398,1.91596,1.91857,1.92387,1.93297,1.93864,1.94942,4.33397,4.32237,4.2881,0.0141193,4.10232,4.17233,4.26508,4.33082,4.33594,4.34113,4.34294,4.33579,4.33397,4.29598,0.012588,4.10232,4.1945,4.28164,4.33072,4.33951,4.34215,4.34794,2.19419,2.2179,2.13663,0.00976017,2.02301,2.04159,2.08392,2.1641,2.1754,2.18426,2.1972,2.21815,2.1641,2.13033,0.0116427,1.98106,2.04159,2.09835,2.14121,2.17522,2.17706,2.2179,4.52576,4.51289,4.34601,0.0299315,4.0271,4.13274,4.16398,4.48613,4.49884,4.50003,4.50858,4.488,4.48835,4.34681,0.0272905,4.02818,4.13341,4.16809,4.39504,4.49461,4.49991,4.51289,-9999,-9999
200704,14.739,1,12.313,1.612,1,16.516,3.353,1,14.912,12.593,1.83,16.617,3.151,14.739,1,12.313,1.612,1,16.516,3.353,1,392.115,214.066,1,218.519,214.066,1,319.998,1,317.659,319.998,1,345.419,1,339.059,345.419,1,5.923,1,5.895,5.923,1,98.433,98.529,0.999306,3.302,2.167,1,1.532,1.99,0.966667,0.287027025,0.761805556,121.0894729,0.996527778,413.6558569,1,179.8392486,1,24.76090903,0.998611111,386.6275549,1,391.726,0.999306,13.029,-9999,1,-9999,3.33267,1,56.9407,0.999306,68.3251,0.677289,41.6752,0.999306,50.0074,0.627982,0.995833,1,20.4667,27.5333,20.4667,27.5333,-1.99009,-1.99286,0.919444,0.91875,0.0303408,0.0302565,0.111306,0.106874,-1.99569,-1.99424,0.927083,0.925694,0.0312136,0.0308874,0.111547,0.107054,-2.01071,-1.98562,0.858698,0.84408,0.020793,0.0257648,-2.20801,-2.11217,-2.10046,-2.03572,-1.95333,-1.89799,-1.80351,-2.11599,-2.1064,-2.09432,-2.00688,-1.95333,-1.9014,-1.79686,0.965972,0.947222,0.945139,0.84375,0.822222,0.638194,0.754861,0.947222,0.948611,0.945139,0.927083,0.822222,0.308333,0.761806,3.20598,3.20577,0.419679,0.421263,0.963074,0.963074,0.0289751,0.0284371,0.0843393,0.0867827,-5.68637,-5.69061,4.9287,4.92852,0.887832,0.886598,0.0472098,0.046226,0.15242,0.141801,3.19071,3.18122,0.424319,0.431365,0.964829,0.963074,0.0289792,0.0289751,0.0843408,0.0869604,-5.68364,-5.67434,4.92379,4.91466,0.899964,0.898814,0.0478089,0.0472085,0.152607,0.142124,2.92441,3.03261,3.04734,3.06915,3.14722,3.19102,3.27169,3.02039,3.04179,3.0493,3.10092,3.19071,3.20577,3.30062,1,0.985547,0.987302,0.985547,0.613191,0.964829,0.73675,0.824453,0.985547,0.86518,0.608429,0.964829,0.963074,0.725639,-5.85231,-5.78291,-5.76897,-5.70634,-5.53776,-5.49306,-5.44956,-5.78435,-5.77426,-5.75944,-5.68782,-5.53776,-5.50615,-5.43724,0.942275,0.925334,0.920481,0.899964,0.631862,0.649921,0.78621,0.925334,0.910649,0.910649,0.899964,0.631862,0.835044,0.781271,3.62106,3.6192,3.56131,0.0111256,3.43425,3.481,3.53068,3.54523,3.6192,3.62381,3.65969,3.54725,3.62106,3.54724,0.0128794,3.38277,3.47917,3.5198,3.54436,3.60606,3.62105,3.65778,5.61676,5.61344,5.54692,0.0256891,5.18984,5.43025,5.49837,5.61577,5.63409,5.63762,5.65013,5.61679,5.61676,5.55795,0.0187706,5.18628,5.46684,5.50341,5.61312,5.63553,5.64556,5.65947,2.49608,2.45957,2.78736,0.120259,2.10679,2.40992,2.45417,2.52947,2.6339,2.89777,4.04169,2.47129,2.47129,2.776,0.110028,2.33929,2.44507,2.48353,2.57324,2.68101,2.92624,3.88444,4.92092,4.91257,5.11182,0.0625972,4.51601,4.92092,4.93001,5.01663,5.08961,5.40301,5.90792,5.02841,4.92322,5.13586,0.054632,4.77611,4.92647,4.96616,5.03824,5.1066,5.28607,5.75234,-9999,-9999
200705,16.32,1,14.466,1.438,1,17.405,2.51,1,16.594,14.625,1.596,17.751,2.619,16.32,1,14.466,1.438,1,17.405,2.51,1,457.58,238.587,1,239.486,238.587,1,333.587,1,334.372,333.587,1,357.418,1,357.229,357.418,1,7.186,1,7.088,7.186,1,98.095,98.161,0.999328,3.431,3.297,1,2.819,3.003,1,0.57466403,0.790322581,145.2424779,0.998655914,475.4105068,0.928091398,192.3832858,0.928091398,29.14509543,1,396.1849375,1,392.194,0.999328,15.311,-9999,1,-9999,1.90554,1,72.5815,1,93.5506,0.739695,38.9301,0.999328,50.1772,0.722029,0.997984,1,17.9032,30.0968,17.9032,30.0645,-1.33032,-1.32755,0.955645,0.954973,0.0346495,0.0345771,0.0907465,0.0853962,-1.34793,-1.33547,0.960349,0.957661,0.0350699,0.0346998,0.0909078,0.0854459,-1.33203,-1.32995,0.956519,0.954872,0.0120791,0.0109939,-1.43719,-1.40339,-1.39615,-1.34905,-1.26211,-1.23565,-1.21623,-1.40984,-1.40121,-1.39374,-1.34793,-1.28103,-1.24505,-1.22177,0.979839,0.966398,0.965726,0.960349,0.934812,0.951613,0.948925,0.96707,0.966398,0.967742,0.960349,0.932796,0.928091,0.950269,4.04012,4.04296,0.644126,0.643664,0.952562,0.952562,0.0428548,0.0420033,0.0747175,0.0787803,-4.43365,-4.43103,5.05232,5.05725,0.956977,0.955865,0.0468739,0.0469102,0.103935,0.0942099,3.99675,4.02278,0.669775,0.657888,0.954459,0.950664,0.0432806,0.0428548,0.0749625,0.0792376,-4.43511,-4.43154,5.07109,5.04521,0.963293,0.961211,0.047361,0.0468512,0.104155,0.0941806,3.94479,3.95497,3.97183,3.99675,4.06767,4.07738,4.10882,3.94874,3.95545,3.97183,4.01504,4.06767,4.08875,4.11163,0.975332,0.954459,0.958254,0.954459,0.969639,0.962049,0.969639,0.954459,0.954459,0.958254,0.950664,0.969639,0.969639,0.904524,-4.53768,-4.49501,-4.487,-4.44327,-4.34554,-4.30948,-4.29665,-4.50612,-4.49039,-4.48665,-4.44064,-4.38419,-4.32699,-4.29828,0.982023,0.972658,0.972658,0.960171,0.947612,0.941369,0.897956,0.97682,0.972658,0.972658,0.961211,0.952815,0.94345,0.939287,4.61545,4.6436,4.6567,0.0167151,4.53654,4.54694,4.56238,4.63991,4.72082,4.79151,4.84244,4.54106,4.61577,4.65476,0.0179192,4.50224,4.54106,4.56238,4.61333,4.74994,4.79453,4.848,5.97287,5.97906,5.98665,0.00780445,5.92272,5.9438,5.95223,5.97105,6.00382,6.01611,6.0922,5.98139,5.96371,5.9868,0.00820989,5.92321,5.94597,5.95573,5.96626,6.00514,6.02348,6.0922,4.85957,4.68322,4.86511,0.0633082,4.22305,4.63311,4.71682,4.79475,4.87414,5.05818,5.43369,4.71079,4.76891,4.86124,0.0421297,4.55332,4.61372,4.70676,4.7896,4.88961,5.05818,5.46973,6.09202,6.07736,6.16859,0.0419462,5.59724,6.05612,6.11674,6.18356,6.20926,6.2261,6.4634,6.18345,6.1213,6.16739,0.0264429,5.75106,6.05702,6.09935,6.17845,6.21133,6.23069,6.46258,-9999,-9999
200706,19.405,1,17.228,1.336,1,20.599,2.858,1,19.392,17.08,1.551,20.66,2.668,19.405,1,17.228,1.336,1,20.599,2.858,1,486.172,272.285,1,256.346,272.285,1,345.945,1,352.492,345.945,1,383.936,1,376.93,383.936,1,8.196,1,7.923,8.196,1,98.178,98.218,1,2.284,2.673,1,2.029,2.392,0.935417,0.468558037,0.634027778,169.7197244,0.998611111,537.9310861,1,217.1665806,1,33.769375,1,412.8002236,1,398.596,0.997222,17.808,-9999,1,-9999,3.66428,1,74.3541,0.997222,108.789,0.678005,39.5713,0.995139,57.8973,0.597063,0.994444,1,17,31,17,31,-2.48479,-2.45566,0.938889,0.934722,0.043615,0.0437685,0.200668,0.192579,-2.5093,-2.5045,0.94375,0.941667,0.0442567,0.044133,0.200808,0.192662,-2.51025,-2.49251,0.928142,0.922222,0.0256357,0.0237291,-2.77217,-2.68939,-2.65779,-2.51585,-2.37902,-2.29765,-2.27684,-2.70715,-2.67602,-2.64404,-2.50927,-2.39695,-2.30094,-2.26592,0.970139,0.949306,0.947917,0.94375,0.932639,0.905556,0.902778,0.952083,0.965972,0.947917,0.944444,0.820833,0.905556,0.900694,4.80017,4.83682,0.745793,0.724217,0.976471,0.966667,0.0527928,0.0513028,0.167268,0.127591,-6.3399,-6.31653,6.08954,6.08738,0.91828,0.917204,0.0591528,0.0589363,0.261707,0.27719,4.81177,4.82245,0.771819,0.776838,0.978431,0.978431,0.0526473,0.0527928,0.167222,0.128197,-6.38284,-6.38152,6.06709,6.07076,0.924731,0.921505,0.0593897,0.0591454,0.26176,0.277235,4.32877,4.52763,4.64151,4.74932,4.82292,4.84507,4.85875,4.29552,4.61142,4.65524,4.79261,4.83682,4.84507,4.85472,0.835294,1,0.978431,0.978431,0.976471,0.966667,0.903922,0.805882,0.986275,1,0.978431,0.966667,0.966667,0.907843,-6.61924,-6.55817,-6.52006,-6.39261,-6.08472,-6.04831,-5.96269,-6.56818,-6.54576,-6.51377,-6.38279,-6.0889,-6.00406,-5.95696,0.953763,0.933333,0.943011,0.924731,0.905376,0.898925,0.841935,0.933333,0.947312,0.931183,0.925806,0.904301,0.892473,0.805376,5.46891,5.46898,5.38137,0.0438049,4.7578,5.17371,5.26994,5.45457,5.48573,5.64138,5.7876,5.44916,5.46876,5.35922,0.0522255,4.37261,5.06262,5.1956,5.39487,5.47437,5.67954,5.7943,7.98081,7.97347,7.87388,0.0419152,7.09147,7.7936,7.84397,7.95836,7.98306,7.9934,8.08724,7.98349,7.97806,7.86947,0.0478856,6.75598,7.79424,7.84359,7.95393,7.98349,7.99693,8.15574,5.0677,5.17743,5.22507,0.0619701,4.65204,4.9809,4.99905,5.12491,5.31443,5.44935,5.9986,5.12533,5.12386,5.2415,0.070615,4.80109,4.91554,4.99536,5.12213,5.3229,5.45807,6.42527,7.72785,7.73472,7.72974,0.0442913,7.24973,7.65488,7.66575,7.71467,7.83801,7.93518,8.07693,7.67496,7.71564,7.76355,0.0355727,7.52075,7.64171,7.6625,7.71056,7.80979,7.92086,8.37004,-9999,-9999
